"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
925,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽加美","小作","16",14000000,"","","110",,"台形","13.5","65","昭和49年","木造","住宅","","西","私道",4.0,"第１種低層住居専用地域",40,80,"2015年第３四半期","",""
926,"宅地(土地)","住宅地","13227","東京都","羽村市","羽加美","小作","11",24000000,"470000","","165",140000,"ほぼ正方形","12.5","","","","","","南西","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第２四半期","",""
927,"宅地(土地)","住宅地","13227","東京都","羽村市","羽加美","小作","11",1000000,"93000","","35",28000,"長方形","1.8","","","","","住宅","西","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第１四半期","",""
928,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽加美","小作","15",19000000,"","","135",,"ほぼ長方形","7.6","80","平成7年","木造","住宅","住宅","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2015年第１四半期","","私道を含む取引"
929,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽加美","小作","15",35000000,"","","120",,"ほぼ台形","8.0","95","平成26年","木造","住宅","住宅","北","市道",5.6,"第１種低層住居専用地域",40,80,"2015年第１四半期","",""
930,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽加美","小作","8",20000000,"","","100",,"ほぼ長方形","7.0","85","平成7年","木造","住宅","住宅","北東","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第１四半期","",""
931,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽中","小作","21",37000000,"","","125",,"ほぼ正方形","11.0","95","平成27年","木造","住宅","住宅","北西","市道",5.0,"第１種低層住居専用地域",40,80,"2015年第２四半期","",""
932,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽中","羽村","13",38000000,"","","125",,"ほぼ長方形","12.0","95","平成27年","木造","住宅","住宅","北西","市道",4.5,"第１種低層住居専用地域",40,80,"2015年第４四半期","",""
933,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽中","羽村","12",17000000,"","","115",,"長方形","9.0","85","平成9年","木造","住宅","住宅","東","私道",4.5,"第１種低層住居専用地域",40,80,"2015年第４四半期","",""
934,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽中","羽村","13",43000000,"","","180",,"不整形","20.0","100","平成27年","木造","住宅","住宅","南西","都道",15.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
935,"宅地(土地)","住宅地","13227","東京都","羽村市","羽中","羽村","18",8700000,"490000","","60",150000,"不整形","40.0","","","","","その他","西","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第２四半期","",""
