"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1272,"中古マンション等","","13219","東京都","狛江市","東和泉","和泉多摩川","5",25000000,"","３ＬＤＫ","60",,"","","","平成7年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第３四半期","未改装",""
1273,"中古マンション等","","13219","東京都","狛江市","東和泉","和泉多摩川","4",43000000,"","３ＬＤＫ","75",,"","","","昭和62年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第３四半期","改装済",""
1274,"中古マンション等","","13219","東京都","狛江市","東和泉","和泉多摩川","4",35000000,"","３ＬＤＫ","75",,"","","","昭和62年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第２四半期","未改装",""
1275,"中古マンション等","","13219","東京都","狛江市","東和泉","和泉多摩川","1",34000000,"","３ＬＤＫ","55",,"","","","昭和62年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第１四半期","改装済",""
1276,"中古マンション等","","13219","東京都","狛江市","東和泉","和泉多摩川","3",37000000,"","３ＬＤＫ","70",,"","","","昭和62年","ＳＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第１四半期","改装済",""
1277,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","東和泉","狛江","6",54000000,"","","110",,"ほぼ長方形","9.0","","平成23年","木造","住宅","","東","市道",5.0,"第１種低層住居専用地域",40,80,"2011年第３四半期","",""
1278,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","東和泉","狛江","6",53000000,"","","110",,"長方形","9.4","90","平成23年","木造","住宅","","西","市道",5.0,"第１種低層住居専用地域",40,80,"2011年第３四半期","",""
1279,"宅地(土地と建物)","商業地","13219","東京都","狛江市","東和泉","狛江","2",610000000,"","","780",,"ほぼ台形","20.0","780","昭和48年","ＲＣ","店舗","","北東","市道",15.5,"近隣商業地域",80,300,"2011年第２四半期","",""
1280,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","東和泉","狛江","6",55000000,"","","155",,"袋地等","5.0","125","平成5年","軽量鉄骨造","共同住宅","","南西","私道",4.0,"第１種中高層住居専用地域",60,200,"2011年第２四半期","",""
1281,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","東和泉","狛江","6",53000000,"","","110",,"長方形","9.3","90","平成23年","木造","住宅","","東","市道",5.0,"第１種低層住居専用地域",40,80,"2011年第２四半期","",""
